,user_id,movie_id,rating,timestamp,gender,age,occupation,zip,title,genres,for_testing
540535,3093,1080,4,969650269,F,45,20,89134,Monty Python's Life of Brian (1979),Comedy,False
10062,5011,2804,4,962638160,M,18,4,64154,"Christmas Story, A (1983)",Comedy|Drama,False
602212,4932,2763,2,962651919,M,25,7,63303,"Thomas Crown Affair, The (1999)",Action|Thriller,False
575551,4156,999,4,965343600,M,56,20,95123,2 Days in the Valley (1996),Crime,False
675315,694,1126,1,975561708,M,18,4,76401,Drop Dead Fred (1991),Comedy|Fantasy,False
883722,5600,453,5,959462913,F,45,0,12833-2000,For Love or Money (1993),Comedy,False
611667,5367,70,1,960502523,M,18,4,55344,From Dusk Till Dawn (1996),Action|Comedy|Crime|Horror|Thriller,False
157121,1097,380,3,974926944,M,18,17,92109,True Lies (1994),Action|Adventure|Comedy|Romance,False
44802,5018,1961,4,962585396,F,56,12,90290,Rain Man (1988),Drama,False
125948,4506,3334,4,964985451,M,50,16,29464,Key Largo (1948),Crime|Drama|Film-Noir|Thriller,False
663901,3147,327,3,968966162,M,25,14,49355,Tank Girl (1995),Action|Comedy|Musical|Sci-Fi,False
415263,1696,778,5,974763178,M,35,7,95765,Trainspotting (1996),Drama,False
534787,2750,543,4,973200442,F,25,15,91360,So I Married an Axe Murderer (1993),Comedy|Romance|Thriller,False
144069,5788,1917,3,958107826,M,25,0,92646,Armageddon (1998),Action|Adventure|Sci-Fi|Thriller,False
61714,3425,647,3,967366082,M,18,20,48135,Courage Under Fire (1996),Drama|War,False
679136,531,616,3,979155700,F,18,14,22206,"Aristocats, The (1970)",Animation|Children's,False
279589,5508,2734,2,959724040,M,25,20,94519,"Mosquito Coast, The (1986)",Drama,False
79427,765,434,3,975611965,M,25,17,74467,Cliffhanger (1993),Action|Adventure|Crime,False
967754,889,2482,3,975254185,M,45,20,10024,Still Crazy (1998),Comedy|Romance,False
481125,2679,3489,4,973439318,F,18,4,02143,Hook (1991),Adventure|Fantasy,False
506527,3610,2431,4,966610594,M,18,6,30064,Patch Adams (1998),Comedy|Drama,False
849269,777,3697,2,975437392,M,18,19,87543,Predator 2 (1990),Action|Sci-Fi|Thriller,False
202129,2186,1378,5,974608060,M,18,5,41018,Young Guns (1988),Action|Comedy|Western,False
436519,4867,2138,5,962851630,M,25,16,04101,Watership Down (1978),Animation|Children's|Drama|Fantasy,False
339365,5792,2966,4,1001009065,M,25,17,43201,"Straight Story, The (1999)",Drama,False
650886,2529,2116,5,974062462,F,35,9,95903,"Lord of the Rings, The (1978)",Adventure|Animation|Children's|Sci-Fi,False
694649,4011,2160,5,965543085,M,25,17,85210,Rosemary's Baby (1968),Horror|Thriller,False
811465,1899,2870,3,975037070,F,45,6,02135,Barefoot in the Park (1967),Comedy,False
735575,1546,3952,4,991795647,M,25,4,22903,"Contender, The (2000)",Drama|Thriller,False
383093,5874,2686,4,1010973660,M,25,4,01002,"Red Violin, The (Le Violon rouge) (1998)",Drama|Mystery,False
74864,1752,1213,5,974703395,M,25,3,96813,GoodFellas (1990),Crime|Drama,False
802838,563,2363,3,976045706,M,25,4,53703,Godzilla (Gojira) (1954),Action|Sci-Fi,False
907479,5720,2147,2,958503977,M,25,0,60610,"Clan of the Cave Bear, The (1986)",Drama,False
814642,2507,3935,2,988075489,M,25,4,94107,Kronos (1973),Horror,False
111321,4051,1225,3,965493866,M,18,14,01604,Amadeus (1984),Drama,False
89366,5576,1259,3,959709487,M,25,4,55369,Stand by Me (1986),Adventure|Comedy|Drama,False
304071,1272,2395,5,974816024,M,18,20,49506,Rushmore (1998),Comedy,False
582382,1473,517,3,974757527,M,25,14,06511,Rising Sun (1993),Action|Drama|Mystery,False
239541,5482,47,5,959866261,M,18,7,10014,Seven (Se7en) (1995),Crime|Thriller,False
340347,1767,17,4,974702258,M,25,20,75205,Sense and Sensibility (1995),Drama|Romance,False
251568,3967,50,3,965667317,F,18,2,13603,"Usual Suspects, The (1995)",Crime|Thriller,False
607218,4007,500,3,965674123,M,35,12,88005,Mrs. Doubtfire (1993),Comedy,False
595371,1702,2719,4,974876069,M,18,10,97303,"Haunting, The (1999)",Horror|Thriller,False
308122,3491,1884,3,967069300,M,25,16,28542,Fear and Loathing in Las Vegas (1998),Comedy|Drama,False
48734,4026,260,4,965517832,M,25,7,68164,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Fantasy|Sci-Fi,False
938825,3934,3225,3,965703061,M,25,0,44512,Down to You (2000),Comedy|Romance,False
831758,34,837,3,978103216,F,18,0,02135,Matilda (1996),Children's|Comedy,False
482411,438,2252,3,980904648,M,18,11,53705,Hero (1992),Comedy|Drama,False
716759,193,910,3,977019641,F,45,15,44106,Some Like It Hot (1959),Comedy|Crime,False
783884,2837,450,3,972573532,M,18,0,49506,With Honors (1994),Comedy|Drama,False
554251,3349,2046,5,967749058,F,18,4,92054,Flight of the Navigator (1986),Adventure|Children's|Sci-Fi,False
925222,1150,1904,4,974874772,F,25,20,75226,Henry Fool (1997),Comedy|Drama,False
99050,3968,2278,5,965663596,M,25,2,02903,Ronin (1998),Action|Crime|Thriller,False
484985,4016,924,4,965528871,M,50,0,33901,2001: A Space Odyssey (1968),Drama|Mystery|Sci-Fi|Thriller,False
305705,1609,2683,3,974742588,F,35,9,06830,Austin Powers: The Spy Who Shagged Me (1999),Comedy,False
364645,3425,1120,4,967366019,M,18,20,48135,"People vs. Larry Flynt, The (1996)",Drama,False
460874,1449,2161,3,975437057,M,35,20,17112,"NeverEnding Story, The (1984)",Adventure|Children's|Fantasy,False
51588,1712,1207,4,980384741,M,25,0,73003,To Kill a Mockingbird (1962),Drama,False
454686,2383,750,4,974501377,F,25,14,95125,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),Sci-Fi|War,False
996412,563,888,1,976045348,M,25,4,53703,Land Before Time III: The Time of the Great Giving (1995),Animation|Children's,False
798334,4257,2550,2,965305502,M,50,16,38122,"Haunting, The (1963)",Horror|Thriller,False
26513,1699,527,3,981322120,F,25,19,98102,Schindler's List (1993),Drama|War,False
20249,309,2797,4,976556036,M,25,4,16801,Big (1988),Comedy|Fantasy,False
899897,3285,448,4,968115944,M,25,4,44706,Fearless (1993),Drama,False
394483,1941,3298,2,989645491,M,35,17,94550,Boiler Room (2000),Drama,False
277533,1334,3176,3,974776414,M,50,7,10805,"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller,False
32140,3808,1721,5,965970570,M,25,7,60010,Titanic (1997),Drama|Romance,False
600663,5795,2676,2,958152098,M,25,1,92688,Instinct (1999),Drama|Thriller,False
956622,2063,2458,3,975743879,M,25,4,43138,Armed and Dangerous (1986),Comedy|Crime,False
816017,3367,3504,5,970080567,M,50,16,10025,Network (1976),Comedy|Drama,False
61679,2946,647,3,971274910,M,35,16,92630,Courage Under Fire (1996),Drama|War,False
498243,2937,1042,3,971478585,F,18,4,48103,That Thing You Do! (1996),Comedy,False
635364,4985,3638,3,962593632,M,35,0,29063,Moonraker (1979),Action|Romance|Sci-Fi,False
483847,5922,923,5,957469160,M,56,3,94561,Citizen Kane (1941),Drama,False
942951,3336,71,1,967854284,M,35,17,93436,Fair Game (1995),Action,False
255353,5138,377,2,962061002,M,25,17,35205,Speed (1994),Action|Romance|Thriller,False
106709,3418,982,4,967686580,F,18,3,22305,Picnic (1955),Drama,False
426217,3931,3869,1,966995798,M,25,5,92117,"Naked Gun 2 1/2: The Smell of Fear, The (1991)",Comedy,False
869027,1605,371,3,974929791,F,18,0,28270,"Paper, The (1994)",Comedy|Drama,False
401956,166,1060,4,977187239,M,18,4,92802,Swingers (1996),Comedy|Drama,False
569475,4460,441,3,965073334,M,25,14,70005,Dazed and Confused (1993),Comedy,False
398226,4379,1777,5,965175965,M,25,4,27278,"Wedding Singer, The (1998)",Comedy|Romance,False
818553,5220,3019,5,961541995,M,25,7,91436,Drugstore Cowboy (1989),Crime|Drama,False
210532,5536,2115,4,959811237,M,25,16,67204,Indiana Jones and the Temple of Doom (1984),Action|Adventure,False
977760,721,2475,4,976465304,F,35,9,97520,52 Pick-Up (1986),Action|Mystery|Thriller,False
977525,4535,3144,4,964721272,M,18,19,17517,"Glass Bottom Boat, The (1966)",Comedy|Romance,False
778330,3713,2261,4,966271812,F,25,7,22201,One Crazy Summer (1986),Comedy,False
187268,660,2735,2,975699575,M,45,16,70507,"Golden Child, The (1986)",Action|Adventure|Comedy,False
990704,5255,1362,5,961272010,M,1,10,55305,"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)",Drama,False
562252,4079,1288,2,991760339,M,35,17,26505,This Is Spinal Tap (1984),Comedy|Drama|Musical,False
507133,4578,62,2,964389244,M,25,0,02134,Mr. Holland's Opus (1995),Drama,False
570002,3213,2883,1,968518282,F,25,1,83705,Mumford (1999),Comedy,False
608990,963,1625,4,975119945,M,25,0,48197,"Game, The (1997)",Mystery|Thriller,False
369498,2023,1639,4,974671941,M,18,4,56001,Chasing Amy (1997),Drama|Romance,False
331681,3823,383,5,965945412,M,56,7,93711,Wyatt Earp (1994),Western,False
310572,643,1093,2,975717401,M,25,2,23188,"Doors, The (1991)",Drama|Musical,False
461017,2810,2161,5,1011393637,F,1,10,64093,"NeverEnding Story, The (1984)",Adventure|Children's|Fantasy,False
323730,1699,714,5,980126491,F,25,19,98102,Dead Man (1995),Western,False
256481,1484,3513,2,975351324,M,25,12,07054,Rules of Engagement (2000),Drama|Thriller,False
32397,4828,1721,3,962905768,F,18,20,60194,Titanic (1997),Drama|Romance,False
397516,5522,300,4,960091274,M,25,14,02460,Quiz Show (1994),Drama,False
163908,1546,1527,1,991410527,M,25,4,22903,"Fifth Element, The (1997)",Action|Sci-Fi,False
930404,3934,2036,2,965708339,M,25,0,44512,Blank Check (1994),Children's|Comedy,False
550985,2100,203,4,974672670,F,25,0,24017,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)",Comedy,False
527208,5878,971,5,957549876,F,25,0,60640,Cat on a Hot Tin Roof (1958),Drama,False
917423,4389,3430,4,965163503,M,25,4,48072,Death Wish (1974),Action|Drama,False
547830,3756,2033,3,966105650,M,18,12,53188,"Black Cauldron, The (1985)",Animation|Children's,False
257098,3868,2428,2,965848383,M,18,12,73112,"Faculty, The (1998)",Horror|Sci-Fi,False
876769,477,996,3,976220171,M,35,14,55410,Last Man Standing (1996),Action|Drama|Western,False
270300,4562,2723,5,967428262,M,35,10,94133,Mystery Men (1999),Action|Adventure|Comedy,False
596200,5306,160,2,961014663,F,25,17,92121,Congo (1995),Action|Adventure|Mystery|Sci-Fi,False
774310,3311,413,4,967959344,M,25,4,90039,Airheads (1994),Comedy,False
197804,5607,1580,3,959715756,M,18,4,11209,Men in Black (1997),Action|Adventure|Comedy|Sci-Fi,False
361780,1899,58,3,974776609,F,45,6,02135,"Postino, Il (The Postman) (1994)",Drama|Romance,False
565746,3729,3129,2,966215028,M,18,4,20037,Sweet and Lowdown (1999),Comedy|Drama,False
249812,910,800,4,975210678,F,50,0,98226,Lone Star (1996),Drama|Mystery,False
473989,4085,1374,4,965502032,F,25,6,79416,Star Trek: The Wrath of Khan (1982),Action|Adventure|Sci-Fi,False
643190,1626,3827,3,974722893,M,18,4,10010,Space Cowboys (2000),Action|Sci-Fi,False
865012,5367,3436,1,960509671,M,18,4,55344,Dying Young (1991),Drama|Romance,False
719036,3993,3052,4,965680794,M,25,0,22015,Dogma (1999),Comedy,False
227821,5728,2987,4,958466014,F,35,20,09824,Who Framed Roger Rabbit? (1988),Adventure|Animation|Film-Noir,False
294523,1207,1513,2,974846767,M,50,0,43617,Romy and Michele's High School Reunion (1997),Comedy,False
57736,2304,608,5,974505020,M,45,12,94103,Fargo (1996),Crime|Drama|Thriller,False
208657,5111,3671,3,962329922,M,35,2,78006,Blazing Saddles (1974),Comedy|Western,False
794849,1306,922,4,974787172,M,25,3,64068,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Film-Noir,False
532506,48,541,4,978032226,M,25,4,92107,Blade Runner (1982),Film-Noir|Sci-Fi,False
882766,4482,514,4,965020462,F,35,1,94044,"Ref, The (1994)",Comedy,False
345400,4562,2100,3,964496212,M,35,10,94133,Splash (1984),Comedy|Fantasy|Romance,False
412894,5222,1584,3,1008049326,M,25,12,94501,Contact (1997),Drama|Sci-Fi,False
305057,524,1594,4,976169058,M,18,0,91320,In the Company of Men (1997),Drama,False
187629,5220,2735,3,961543708,M,25,7,91436,"Golden Child, The (1986)",Action|Adventure|Comedy,False
428131,999,3363,4,975363242,M,25,15,62558,American Graffiti (1973),Comedy|Drama,False
530236,2063,1215,5,974660041,M,25,4,43138,Army of Darkness (1993),Action|Adventure|Comedy|Horror|Sci-Fi,False
825633,1884,2932,4,983834851,M,45,20,93108,Days of Heaven (1978),Drama,False
597788,4329,2581,4,965243116,F,25,14,78232,Never Been Kissed (1999),Comedy|Romance,False
780935,4049,2412,1,965498498,M,45,11,33133,Rocky V (1990),Action|Drama,False
476117,1925,1376,4,1025964007,M,50,7,92886,Star Trek IV: The Voyage Home (1986),Action|Adventure|Sci-Fi,False
944926,1757,1515,1,974710362,M,25,4,75206,Volcano (1997),Drama|Thriller,False
1519,5397,1193,5,960310825,M,18,0,60451,One Flew Over the Cuckoo's Nest (1975),Drama,False
57887,2670,608,4,973480822,M,35,6,94598,Fargo (1996),Crime|Drama|Thriller,False
355888,4653,1393,4,975533304,M,35,12,95051,Jerry Maguire (1996),Drama|Romance,False
768378,1303,2146,1,974841123,M,25,19,94111,St. Elmo's Fire (1985),Drama|Romance,False
780083,5198,432,2,961687963,F,18,4,55118,City Slickers II: The Legend of Curly's Gold (1994),Comedy|Western,False
778275,1496,2261,3,974754014,M,25,17,94108,One Crazy Summer (1986),Comedy,False
836481,1448,2088,3,977260991,F,25,3,17522,Popeye (1980),Adventure|Comedy|Musical,False
841905,5322,3831,4,978879085,M,35,17,97330,Saving Grace (2000),Comedy,False
253333,2837,3081,3,972571456,M,18,0,49506,Sleepy Hollow (1999),Horror|Romance,False
928456,146,3054,2,980452460,F,35,20,10954,Pok�mon: The First Movie (1998),Animation|Children's,False
488182,5256,3704,3,961295922,M,25,16,30269,Mad Max Beyond Thunderdome (1985),Action|Sci-Fi,False
650485,1449,3927,3,975196548,M,35,20,17112,Fantastic Voyage (1966),Adventure|Sci-Fi,False
868526,1778,289,4,976177980,M,18,4,94704,Only You (1994),Comedy|Romance,False
430985,1958,3438,3,994383129,F,25,1,17055,Teenage Mutant Ninja Turtles (1990),Action|Children's|Fantasy,False
896752,3804,3550,4,965968773,M,25,6,06511,"Hunger, The (1983)",Horror,False
483967,415,924,5,977500205,F,35,0,55406,2001: A Space Odyssey (1968),Drama|Mystery|Sci-Fi|Thriller,False
500972,4315,3087,4,965258066,M,18,4,44266,Scrooged (1988),Comedy,False
114978,5996,1408,5,957297164,F,25,0,87114,"Last of the Mohicans, The (1992)",Action|Romance|War,False
68347,204,2916,4,978048885,M,25,7,92123,Total Recall (1990),Action|Adventure|Sci-Fi|Thriller,False
212732,2959,2081,3,971139782,M,35,17,06074,"Little Mermaid, The (1989)",Animation|Children's|Comedy|Musical|Romance,False
179762,5395,356,3,960324005,M,50,1,13224,Forrest Gump (1994),Comedy|Romance|War,False
585810,5583,3417,3,959279470,M,56,15,37830,"Crimson Pirate, The (1952)",Adventure|Comedy|Sci-Fi,False
595733,426,160,3,976598951,M,18,4,55455,Congo (1995),Action|Adventure|Mystery|Sci-Fi,False
992651,2279,2733,2,974561996,M,50,7,08816,Vibes (1988),Adventure|Comedy,False
981101,3301,2585,5,1026010456,F,25,2,85719,"Lovers of the Arctic Circle, The (Los Amantes del C�rculo Polar) (1998)",Drama|Romance,False
78641,5112,2881,3,962326191,M,35,13,89128,Double Jeopardy (1999),Action|Thriller,False
829736,4425,3844,3,965106819,M,35,7,98607,Steel Magnolias (1989),Drama,False
329319,3422,3072,2,967359641,M,25,5,43221,Moonstruck (1987),Comedy,False
713225,4959,173,1,962638028,M,25,17,23454,Judge Dredd (1995),Action|Adventure|Sci-Fi,False
89195,4948,1259,3,962650593,M,45,2,94618,Stand by Me (1986),Adventure|Comedy|Drama,False
920956,3402,1161,3,967434164,M,35,20,30306,"Tin Drum, The (Blechtrommel, Die) (1979)",Drama,False
793177,5386,3274,4,960349237,M,25,14,60045,Single White Female (1992),Action,False
129667,2756,1196,5,973192933,M,18,4,97331,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Drama|Sci-Fi|War,False
442946,462,2072,4,983962726,M,18,16,55416,"'burbs, The (1989)",Comedy,False
746594,4303,431,3,965267414,M,25,2,91910,Carlito's Way (1993),Crime|Drama,False
260882,202,1485,3,976940368,M,18,4,53706,Liar Liar (1997),Comedy,False
523089,2020,3247,4,974679812,M,25,7,45011,Sister Act (1992),Comedy|Crime,False
662538,839,2739,5,980998241,M,25,0,98103,"Color Purple, The (1985)",Drama,False
954917,1897,3125,4,974773348,F,50,2,94530,"End of the Affair, The (1999)",Drama,False
680950,1988,2020,4,974856152,F,25,1,85224,Dangerous Liaisons (1988),Drama|Romance,False
377545,123,2023,3,977593906,M,35,9,67208,"Godfather: Part III, The (1990)",Action|Crime|Drama,False
427505,1502,1831,3,975143422,M,18,4,12188,Lost in Space (1998),Action|Sci-Fi|Thriller,False
342234,564,912,5,976040449,M,45,1,49419,Casablanca (1942),Drama|Romance|War,False
138207,5371,593,5,960479924,M,25,11,55408,"Silence of the Lambs, The (1991)",Drama|Thriller,False
966610,319,2594,4,976425154,F,50,6,33436,Open Your Eyes (Abre los ojos) (1997),Drama|Romance|Sci-Fi,False
491802,978,2693,4,975108371,M,18,0,19116,Trekkies (1997),Documentary,False
627816,2010,3863,1,974676036,M,18,4,81520,"Cell, The (2000)",Sci-Fi|Thriller,False
527278,396,2011,1,976303294,M,25,1,56187,Back to the Future Part II (1989),Comedy|Sci-Fi,False
996251,4531,2164,2,964740301,M,18,4,85701,Surf Nazis Must Die (1987),Drama,False
231779,3261,1466,4,968251911,M,45,20,87505,Donnie Brasco (1997),Crime|Drama,False
330136,2605,3508,4,973748350,M,35,7,75013,"Outlaw Josey Wales, The (1976)",Western,False
123037,4708,1370,3,966998995,M,25,0,60647,Die Hard 2 (1990),Action|Thriller,False
929555,3414,502,2,967406894,M,25,17,75146,"Next Karate Kid, The (1994)",Action|Children's,False
748230,1899,951,4,974695270,F,45,6,02135,His Girl Friday (1940),Comedy,False
338018,1545,1007,1,975511159,M,25,20,20009,"Apple Dumpling Gang, The (1975)",Children's|Comedy|Western,False
978520,3224,988,5,968521894,F,25,14,93428,Grace of My Heart (1996),Comedy|Drama,False
235480,710,3793,4,975738042,M,25,20,85207,X-Men (2000),Action|Sci-Fi,False
683285,3526,1591,4,966907876,M,35,2,62263-3004,Spawn (1997),Action|Adventure|Sci-Fi|Thriller,False
943006,223,3791,3,976906034,M,25,17,28262,Footloose (1984),Drama,False
886049,1285,3617,5,974792837,M,35,4,98125,Road Trip (2000),Comedy,False
588069,1916,2731,5,974690718,M,45,7,90405,"400 Blows, The (Les Quatre cents coups) (1959)",Drama,False
503760,850,1125,4,975351703,M,35,0,60640,"Return of the Pink Panther, The (1974)",Comedy,False
664637,1920,1005,4,974730069,F,35,7,80122,D3: The Mighty Ducks (1996),Children's|Comedy,False
346265,5530,1959,4,959996325,F,18,4,63141,Out of Africa (1985),Drama|Romance,False
267274,6016,3163,5,956957751,M,45,1,37209,Topsy-Turvy (1999),Drama,False
532201,1019,3688,1,975365613,M,35,1,60640,Porky's (1981),Comedy,False
705655,5614,1655,5,964399862,M,25,0,12833,Phantoms (1998),Horror,False
567035,1980,2766,3,999664659,M,35,7,06460,"Adventures of Sebastian Cole, The (1998)",Comedy|Drama,False
60491,3210,1357,5,969031121,F,45,0,02115,Shine (1996),Drama|Romance,False
779211,3462,2269,3,999307987,F,25,4,73160,Indecent Proposal (1993),Drama,False
699396,5749,3082,3,962844385,M,25,2,94117,"World Is Not Enough, The (1999)",Action|Thriller,False
53803,3480,2028,5,967087709,M,25,0,59405,Saving Private Ryan (1998),Action|Drama|War,False
984012,2533,1410,3,974055974,F,25,3,49423,"Evening Star, The (1996)",Comedy|Drama,False
190044,352,2997,5,976323621,M,18,4,60115,Being John Malkovich (1999),Comedy,False
308587,3521,1885,4,966920622,M,25,0,53213,"Opposite of Sex, The (1998)",Comedy|Drama,False
581801,710,1479,3,975544670,M,25,20,85207,"Saint, The (1997)",Action|Romance|Thriller,False
95602,1244,3257,1,975340605,M,25,4,22030,"Bodyguard, The (1992)",Action|Drama|Romance|Thriller,False
391137,4416,2699,2,965322768,M,18,4,02134,Arachnophobia (1990),Action|Comedy|Sci-Fi|Thriller,False
509605,4287,2000,5,965277593,M,25,7,35244,Lethal Weapon (1987),Action|Comedy|Crime|Drama,False
